fips,county,low_birth_weight_pct,births_known,late_or_no_prenatal_pct,tobacco_use_pct,poverty_pct,obgyn_per_100k
19013,"Black Hawk County, IA",9.00012640626975,7911,21.76277187658068,8.899001390468968,14.7,9.067005168192946
36067,"Onondaga County, NY",8.978114768223334,23212,16.939867138296954,6.252422167678595,13.9,16.602385635105104
36075,"Oswego County, NY",8.97618201208674,5626,16.137708445400754,13.953488372093023,16.5,1.690545623600017
45003,"Aiken County, SC",8.945786254794237,9647,25.579937304075234,4.8,13.9,10.60001673686853
17031,"Cook County, IL",8.944561446038696,264004,25.538168928849313,0.966926335930026,13.3,18.407688625264033
48157,"Fort Bend County, TX",8.938390873999957,46373,33.47598882782233,0.29815919108115113,7.2,11.372718413578818
35043,"Sandoval County, NM",8.937346437346438,6512,24.767166535122335,2.2629310344827585,10.0,4.437204054336734
13067,"Cobb County, GA",8.936780301306268,43942,23.504585481589633,0.5415614262634537,8.5,12.697799979175608
22063,"Livingston Parish, LA",8.933901918976545,9380,26.564357505673836,2.583537952386036,13.1,0.6540821265518098
48303,"Lubbock County, TX",8.933221954695101,20351,41.772418514032964,2.602065912444663,17.2,14.66123386500669
18141,"St. Joseph County, IN",8.918715504264927,15944,28.22732404968009,5.123053741838272,14.6,11.68975393067976
37151,"Randolph County, NC",8.901394040158587,7819,20.96857290056672,7.821086261980831,14.8,3.3695219996091357
47125,"Montgomery County, TN",8.896310084309647,18266,33.79402585822559,5.12396694214876,11.6,4.8775530941977445
12099,"Palm Beach County, FL",8.889518872509315,74076,33.156200571634706,0.699452366751613,11.1,12.136114104756155
22103,"St. Tammany Parish, LA",8.882720333102013,14410,22.55733148019458,3.8579174197136106,12.2,12.247176845631541
01103,"Morgan County, AL",8.881894074175449,7307,40.05755790050706,7.529379611915824,13.6,6.344976364963041
54003,"Berkeley County, WV",8.877047049649077,7694,20.203469414373288,8.279178580712243,11.4,6.6037112857425875
01117,"Shelby County, AL",8.87589231960093,11627,21.026789559824273,2.022723360302978,6.9,8.899474083460115
48029,"Bexar County, TX",8.874462188605289,130622,23.85673220101447,0.5517156825182756,14.7,11.796570722791397
48309,"McLennan County, TX",8.862745098039216,16575,31.4337207134423,2.956973025164444,17.1,10.726518172201303
12097,"Osceola County, FL",8.860289568122758,24243,27.88308618095852,0.7288388272320689,12.5,8.332300697776772
05125,"Saline County, AR",8.853410740203193,6890,22.110625909752546,5.9872426790374025,9.1,4.571358912626094
13045,"Carroll County, GA",8.847555611411336,7957,41.61740661552006,5.848393574297189,15.6,8.467335329571783
08069,"Larimer County, CO",8.844753392916253,15105,15.64949420513164,3.809208347134813,11.1,12.280617448087694
12071,"Lee County, FL",8.837532766276146,37386,39.44576275809399,1.5604330336653978,11.7,7.201272069866277
45083,"Spartanburg County, SC",8.828473990105193,20819,27.771104598087735,4.483224064789819,14.5,9.47851896787053
08035,"Douglas County, CO",8.82167280378748,19010,11.481520928746406,1.1736842105263159,3.2,13.959568014822523
12009,"Brevard County, FL",8.82103477523325,25938,32.49434168422696,4.625593148412484,9.9,7.289880582643706
26017,"Bay County, MI",8.820921985815604,4512,19.97747747747748,14.26654740608229,14.0,8.767571674898441
