births_known,county,fips,low_birth_weight,late_or_no_prenatal,prenatal_known,tobacco_known,tobacco_yes,age_15_19,age_35_plus,age_known,low_birth_weight_pct,late_or_no_prenatal_pct,tobacco_use_pct,maternal_age_15_19_pct,maternal_age_35_plus_pct,fips_st_cnty,st_name_abbrev,ahrf_county,rural_urban_continuum_code,primary_care_hpsa,population_2024,median_household_income,poverty_pct,uninsured_under65_pct,obgyn_count,midwife_count,obstetric_hospital_count,population_density,obgyn_per_100k,midwives_per_100k,obstetric_hospitals_per_100k,log_population_density,cross_validated_prediction,cross_validated_residual
11871,"Jefferson County, MO",29099,971,2678,11536,11663,1087,393,1784,11875,8.179597338050712,23.214285714285715,9.320072022635685,3.309473684210526,15.023157894736842,29099,MO,"Jefferson, MO",1.0,1,231888.0,80522.0,8.6,9.5,6.0,1.0,1.0,345.4,2.587456013247775,0.43124266887462914,0.43124266887462914,5.84759417668828,8.081887988294051,0.09770934975666101
20613,"St. Charles County, MO",29183,1532,3602,19959,20296,657,349,4258,20615,7.432202978702761,18.04699634250213,3.2370910524241228,1.6929420325006064,20.654862963861266,29183,MO,"St. Charles, MO",1.0,1,423726.0,102912.0,4.7,6.2,30.0,1.0,2.0,723.0,7.080047011512156,0.2360015670504052,0.4720031341008104,6.584791392385716,7.028898295378929,0.4033046833238316
51161,"St. Louis County, MO",29189,5150,12634,48940,50006,1903,1594,11472,51191,10.066261410058443,25.815284021250513,3.805543334799824,3.1138286026840656,22.410189291086322,29189,MO,"St. Louis, MO",1.0,1,992929.0,81340.0,9.6,7.3,248.0,26.0,7.0,1977.1,24.97660960652776,2.618515523265007,0.704984948571348,7.5898920670220305,8.708725829265264,1.3575355807931793
17224,"St. Louis city, MO",29510,2162,6017,16248,16918,1153,944,3370,17232,12.552252670692058,37.032250123092076,6.815226386097647,5.478180129990715,19.556638811513462,29510,MO,"St. Louis City, MO",1.0,1,279695.0,55279.0,19.8,9.6,94.0,6.0,1.0,4885.0,33.60803732637337,2.145193871896173,0.35753231198269547,8.494129251817686,11.461652415356912,1.0906002553351453
5348,"Missoula County, MT",30063,410,701,5353,5354,348,113,1205,5346,7.6664173522812264,13.095460489445172,6.499813223757938,2.113729891507669,22.54021698466143,30063,MT,"Missoula, MT",3.0,1,122546.0,71246.0,10.9,9.0,12.0,10.0,2.0,45.5,9.79224128082516,8.160201067354299,1.63204021347086,3.8394523125933104,6.957839579653209,0.7085777726280176
9156,"Yellowstone County, MT",30111,710,1647,9145,9155,1135,336,1402,9150,7.754477937964176,18.009841443411702,12.397596941561988,3.6721311475409837,15.3224043715847,30111,MT,"Yellowstone, MT",3.0,1,171583.0,74400.0,10.2,9.2,18.0,9.0,2.0,62.6,10.490549763088419,5.245274881544209,1.1656166403431576,4.152613470346076,7.642369784627711,0.1121081533364654
39639,"Douglas County, NE",31055,3608,8479,38730,39629,1630,1645,7776,39659,9.102146875551856,21.892589723728374,4.113149461253123,4.147860510855039,19.60715096195063,31055,NE,"Douglas, NE",2.0,1,601158.0,79081.0,11.2,7.9,132.0,21.0,2.0,1790.8,21.957621789945403,3.493258012036769,0.33269123924159705,7.490975980163478,9.184398757560377,-0.08225188200852074
18446,"Lancaster County, NE",31109,1322,3457,18121,18444,898,629,3446,18438,7.166865445082945,19.07731361403896,4.868792019084797,3.411432910293958,18.689662653216185,31109,NE,"Lancaster, NE",2.0,1,332857.0,72625.0,11.7,7.3,31.0,9.0,0.0,385.2,9.313308718158249,2.7038638214007817,0.0,5.956355369994414,8.319758373594608,-1.1528929285116627
11958,"Sarpy County, NE",31153,897,1881,11726,11950,368,254,2238,11958,7.501254390366282,16.04127579737336,3.079497907949791,2.124101020237498,18.715504264927244,31153,NE,"Sarpy, NE",2.0,0,204828.0,101402.0,5.2,4.6,12.0,0.0,0.0,800.5,5.858574023082781,0.0,0.0,6.686484972049608,7.688341327560524,-0.18708693719424208
123237,"Clark County, NV",32003,11837,23771,120863,122677,2808,4886,24953,123254,9.605069905953568,19.667722959052814,2.288937616668161,3.964171548185049,20.245184740454672,32003,NV,"Clark, NV",1.0,1,2398871.0,73845.0,13.2,13.6,202.0,29.0,4.0,287.1,8.420627870360681,1.208902020992375,0.16674510634377587,5.663307642090483,8.385385367158525,1.2196845387950432
24783,"Washoe County, NV",32031,2149,7487,23689,24340,679,1006,4917,24782,8.671266594036235,31.605386466292373,2.789646672144618,4.059397950125091,19.841013638931482,32031,NV,"Washoe, NV",2.0,1,507280.0,85600.0,10.7,12.9,54.0,10.0,1.0,77.0,10.645008673710771,1.9712979025390318,0.19712979025390318,4.356708826689592,7.862842266776233,0.8084243272600018
20721,"Hillsborough County, NH",33011,1464,3151,20625,20680,905,374,4614,20736,7.065296076444187,15.277575757575757,4.376208897485493,1.8036265432098766,22.25115740740741,33011,NH,"Hillsborough, NH",2.0,1,430462.0,100436.0,6.5,6.6,53.0,38.0,4.0,482.5,12.312352774460928,8.827724630745571,0.9292341716574286,6.181051314893349,7.107968861625939,-0.042672785181752104
6443,"Merrimack County, NH",33013,416,757,6428,6448,277,107,1434,6463,6.456619587148844,11.776602364654636,4.29590570719603,1.655577904997679,22.18783846510908,33013,NH,"Merrimack, NH",4.0,1,157869.0,93944.0,7.1,6.9,22.0,10.0,1.0,164.9,13.935604836921753,6.334365834964433,0.6334365834964433,5.111385197196399,6.843278568635017,-0.38665898148617295
13698,"Rockingham County, NH",33015,862,1543,13656,13614,294,110,3680,13728,6.292889472915754,11.299062683069712,2.1595416483032173,0.8012820512820513,26.806526806526808,33015,NH,"Rockingham, NH",1.0,1,322433.0,113927.0,4.8,4.9,28.0,13.0,1.0,451.8,8.683974655199684,4.031845375628425,0.3101419519714173,6.115450526888973,6.8748606588027705,-0.5819711858870162
5756,"Strafford County, NH",33017,421,870,5727,5640,349,128,1184,5764,7.31410701876303,15.191199580932425,6.1879432624113475,2.220680083275503,20.541290770298403,33017,NH,"Strafford, NH",1.0,1,134202.0,86564.0,8.8,5.6,10.0,22.0,1.0,356.2,7.451453778632211,16.393198312990865,0.7451453778632211,5.878295849002344,7.302292383900067,0.011814634862963302
13732,"Atlantic County, NJ",34001,1119,3379,13646,13653,700,483,2850,13728,8.148849402854646,24.761834969954567,5.127078297810005,3.5183566433566433,20.76048951048951,34001,NJ,"Atlantic, NJ",2.0,1,279114.0,76819.0,13.1,8.7,21.0,18.0,0.0,494.2,7.523807476514972,6.4489778370128334,0.0,6.2049617213703865,8.998898124286447,-0.8500487214318007
45006,"Bergen County, NJ",34003,3354,6976,44640,44103,239,404,16253,45007,7.452339688041595,15.627240143369175,0.5419132485318459,0.8976381451774168,36.11216033061524,34003,NJ,"Bergen, NJ",1.0,0,978641.0,123715.0,6.7,6.8,227.0,12.0,5.0,4105.6,23.195431215328195,1.2261901964050148,0.5109125818354228,8.320350714521398,7.097259020240711,0.355080667800884
23015,"Burlington County, NJ",34005,1782,4101,22760,22840,602,393,5792,23010,7.742776450141212,18.018453427065026,2.635726795096322,1.7079530638852674,25.17166449369839,34005,NJ,"Burlington, NJ",1.0,1,475515.0,105271.0,6.8,5.0,48.0,5.0,1.0,577.8,10.094318791205325,1.0514915407505545,0.2102983081501109,6.360956994757329,7.407021830891804,0.33575461924940875
30155,"Camden County, NJ",34007,2760,6481,29430,29781,1043,970,7050,30170,9.15271099320179,22.02174651715936,3.5022329673281622,3.2151143520053034,23.367583692409678,34007,NJ,"Camden, NJ",1.0,1,533988.0,86384.0,12.2,8.5,91.0,29.0,4.0,2364.9,17.041581458759374,5.430833651692548,0.7490805036817307,7.768913778218243,8.991112500245944,0.1615984929558465
9057,"Cumberland County, NJ",34011,877,2895,9021,9033,498,608,1320,9052,9.683118030252842,32.0917858330562,5.513118565260711,6.716747680070703,14.582412726469288,34011,NJ,"Cumberland, NJ",3.0,1,155678.0,64499.0,16.3,10.3,4.0,1.0,1.0,318.9,2.5694060817841957,0.6423515204460489,0.6423515204460489,5.768008446955473,9.60438410538008,0.07873392487276298
49303,"Essex County, NJ",34013,4492,17555,48405,49162,558,1609,14523,49309,9.1110074437661,36.26691457494061,1.1350229852324967,3.2630959865338984,29.453041026993045,34013,NJ,"Essex, NJ",1.0,1,881527.0,76712.0,15.0,10.6,153.0,27.0,5.0,6850.4,17.35624660390436,3.0628670477478286,0.567197601434783,8.832208289935657,9.381818035998158,-0.27081059223205806
14677,"Gloucester County, NJ",34015,1149,2318,14526,14514,570,261,3614,14668,7.828575321932275,15.957593281013356,3.927242662257131,1.7793836923916007,24.638669211889827,34015,NJ,"Gloucester, NJ",1.0,0,311783.0,102807.0,7.6,5.0,11.0,9.0,1.0,938.8,3.5280948608487313,2.8866230679671436,0.32073589644079376,6.8456670866687155,7.3109063796510405,0.5176689422812348
45402,"Hudson County, NJ",34017,3753,10421,45070,45271,298,881,14205,45407,8.26615567596141,23.121810516973596,0.6582580459897064,1.9402294800361177,31.283722774021626,34017,NJ,"Hudson, NJ",1.0,1,736185.0,90032.0,14.8,10.4,62.0,7.0,2.0,15691.7,8.4217961517825,0.950847952620605,0.2716708436058871,9.660950915052322,7.85228203431907,0.41387364164234075
5294,"Hunterdon County, NJ",34019,303,710,5291,5284,84,39,1801,5296,5.723460521344919,13.41901341901342,1.5897047691143074,0.736404833836858,34.00679758308157,34019,NJ,"Hunterdon, NJ",1.0,1,131708.0,139453.0,3.8,4.4,21.0,1.0,1.0,301.4,15.944361769976007,0.7592553223798099,0.7592553223798099,5.711750644305378,6.6004295758983895,-0.876969054553471
20494,"Mercer County, NJ",34021,1635,7220,20338,20445,317,942,5254,20503,7.977944764321265,35.50004916904317,1.5505013450721448,4.594449592742525,25.625518216846316,34021,NJ,"Mercer, NJ",2.0,1,392138.0,96333.0,11.1,8.7,48.0,36.0,2.0,1725.8,12.24058877231995,9.180441579239961,0.5100245321799979,7.454025263681323,9.301250303306466,-1.3233055389852009
42274,"Middlesex County, NJ",34023,3439,10362,42067,42221,433,810,11864,42285,8.135023891753796,24.632134452183422,1.025556002936927,1.9155728981908478,28.05723069646447,34023,NJ,"Middlesex, NJ",1.0,1,890119.0,109028.0,8.5,7.3,131.0,7.0,5.0,2791.4,14.717133327116937,0.7864117045024317,0.5617226460731655,7.934656720096246,7.719920248782613,0.4151036429711832
31244,"Monmouth County, NJ",34025,2151,5556,31047,31131,279,417,9964,31252,6.884521828191013,17.895448835636294,0.8962127782596127,1.3343146038653526,31.88275950339178,34025,NJ,"Monmouth, NJ",1.0,1,647520.0,122727.0,6.4,6.1,146.0,16.0,4.0,1374.7,22.547566098344454,2.4709661477637757,0.6177415369409439,7.22671797146695,7.185974124971243,-0.30145229678023
24505,"Morris County, NJ",34027,1515,3915,24307,24402,143,227,8621,24514,6.18241175270353,16.106471386843296,0.5860175395459388,0.9260014685485844,35.1676592967284,34027,NJ,"Morris, NJ",1.0,1,523053.0,134929.0,5.1,5.3,95.0,18.0,2.0,1104.8,18.162595377523886,3.441333861004525,0.38237042900050283,7.008324333903833,6.9734314006123475,-0.7910196479088176
51103,"Ocean County, NJ",34029,2998,11653,50833,51026,514,583,11148,51107,5.866583175156057,22.92408474809671,1.0073295966762044,1.1407439294030173,21.813058876474848,34029,NJ,"Ocean, NJ",1.0,1,666434.0,86411.0,10.4,5.8,37.0,14.0,3.0,1014.2,5.551937626231554,2.100733155871399,0.45015710482958554,6.922840916400178,7.313658335082364,-1.4470751599263068
31338,"Passaic County, NJ",34031,2884,8313,30849,30963,313,1071,7397,31334,9.202884676750271,26.94738889429155,1.010883958272777,3.4180123827152613,23.606944533095042,34031,NJ,"Passaic, NJ",1.0,1,526597.0,87137.0,13.7,12.3,48.0,19.0,0.0,2817.6,9.115129786155256,3.6080722070197893,0.0,7.943995586757411,9.21033993288609,-0.007455256135818544
15887,"Somerset County, NJ",34035,1170,3302,15817,15878,169,244,5342,15882,7.364511865046894,20.87627236517671,1.0643657891422094,1.5363304369726736,33.63556227175419,34035,NJ,"Somerset, NJ",1.0,0,357467.0,135960.0,5.5,5.3,57.0,1.0,1.0,1144.1,15.945527838933385,0.2797461024374278,0.2797461024374278,7.043247248419294,7.371724130734475,-0.007212265687581265
6880,"Sussex County, NJ",34037,435,1045,6855,6849,207,68,1911,6888,6.3226744186046515,15.24434719183078,3.0223390275952693,0.9872241579558653,27.74390243902439,34037,NJ,"Sussex, NJ",1.0,0,147444.0,114316.0,5.4,5.4,7.0,1.0,1.0,278.1,4.747565177287648,0.6782235967553784,0.6782235967553784,5.6315701405422764,6.462883662382103,-0.14020924377745114
32925,"Union County, NJ",34039,2440,9862,32531,32859,198,908,10042,32933,7.410782080485953,30.315698871845317,0.6025746370857299,2.7571129262441927,30.49221145963016,34039,NJ,"Union, NJ",1.0,1,594160.0,100117.0,8.9,12.6,48.0,12.0,2.0,5598.6,8.078632018311566,2.0196580045778916,0.33660966742964854,8.63045044560067,8.1073662966861,-0.6965842162001472
5213,"Warren County, NJ",34041,364,925,5205,5202,197,112,1316,5220,6.982543640897756,17.77137367915466,3.7870049980776623,2.1455938697318007,25.21072796934866,34041,NJ,"Warren, NJ",2.0,0,112031.0,99596.0,8.1,6.0,2.0,12.0,0.0,307.5,1.785220162276513,10.711320973659078,0.0,5.731721843345443,7.409528435031434,-0.42698479413367796
32114,"Bernalillo County, NM",35001,3116,7233,30790,31965,1033,1429,6052,32123,9.702933300118328,23.491393309516077,3.2316596277178165,4.448525978271021,18.840083429318558,35001,NM,"Bernalillo, NM",2.0,1,671747.0,66514.0,15.8,9.9,137.0,99.0,4.0,582.5,20.394583079641592,14.737691422514727,0.5954622796975647,6.3690444517266105,10.166861166521507,-0.4639278664031785
12744,"Dona Ana County, NM",35013,1098,4381,12718,12736,259,912,1752,12755,8.615819209039548,34.44724013209624,2.033605527638191,7.150137201097609,13.73578988631909,35013,NM,"Dona Ana, NM",3.0,1,229366.0,55663.0,22.2,12.1,16.0,19.0,0.0,57.7,6.975750547160433,8.283703774753015,0.0,4.072439726834051,9.051838666646184,-0.4360194576066352
6512,"Sandoval County, NM",35043,582,1569,6335,6496,147,222,1285,6523,8.937346437346438,24.767166535122335,2.2629310344827585,3.403342020542695,19.69952475854668,35043,NM,"Sandoval, NM",2.0,1,157757.0,84053.0,10.0,7.9,7.0,3.0,0.0,40.1,4.437204054336734,1.9016588804300285,0.0,3.716008121502189,7.904460079845321,1.0328863575011171
6302,"San Juan County, NM",35045,507,1880,6220,6298,323,434,893,6301,8.04506505871152,30.225080385852092,5.128612257859638,6.887795588001905,14.172353594667513,35045,NM,"San Juan, NM",3.0,1,120817.0,53020.0,23.2,12.8,9.0,7.0,1.0,22.1,7.449282799606016,5.7938866219157905,0.8276980888451129,3.139832617527748,8.964194987827543,-0.9191299291160231
5542,"Santa Fe County, NM",35049,616,1650,5464,5521,149,272,1257,5547,11.115120894983761,30.19765739385066,2.698786451729759,4.9035514692626645,22.66089778258518,35049,NM,"Santa Fe, NM",3.0,1,157765.0,74689.0,12.5,12.0,12.0,8.0,2.0,81.0,7.606249801920578,5.070833201280386,1.2677083003200964,4.406719247264253,7.671971815317083,3.4431490796666777
13858,"Albany County, NY",36001,1256,2759,13716,13864,685,356,3496,13860,9.063356905758408,20.11519393409157,4.940854010386613,2.5685425685425685,25.223665223665222,36001,NY,"Albany, NY",2.0,1,319964.0,83149.0,12.9,4.5,59.0,13.0,1.0,602.1,18.439574452125864,4.062957082671801,0.31253516020552313,6.402083020456941,7.947688370423458,1.1156685353349491
84781,"Bronx County, NY",36005,9053,28625,82294,84787,392,3069,19497,84808,10.678100046000873,34.78382385107055,0.46233502777548446,3.6187623809074614,22.98957645505141,36005,NY,"Bronx, NY",1.0,1,1384724.0,49036.0,26.9,7.3,139.0,60.0,5.0,34920.3,10.038101455596928,4.332993434070617,0.36108278617255135,10.460852237210196,9.208926763539246,1.469173282461627
8724,"Broome County, NY",36007,738,1910,8724,8742,903,351,1581,8734,8.45942228335626,21.893626776707933,10.329444063143445,4.018777192580719,18.10167162811999,36007,NY,"Broome, NY",3.0,1,196397.0,61059.0,18.9,5.2,15.0,10.0,0.0,281.6,7.637591205568313,5.091727470378875,0.0,5.644032470250427,9.262863897967009,-0.8034416146107493
5788,"Chautauqua County, NY",36013,495,1237,5080,6015,698,410,746,6003,8.552176917760885,24.3503937007874,11.604322527015794,6.82991837414626,12.42711977344661,36013,NY,"Chautauqua, NY",4.0,1,124105.0,56507.0,17.0,5.8,13.0,7.0,1.0,120.4,10.475001007211635,5.640385157729342,0.8057693082470488,4.799090878625398,9.177016597342245,-0.6248396795813598
13018,"Dutchess County, NY",36027,999,2284,12672,13024,321,273,3732,13019,7.673989860193578,18.0239898989899,2.4646805896805897,2.0969352484829864,28.66579614409709,36027,NY,"Dutchess, NY",2.0,0,299963.0,97273.0,8.3,4.7,42.0,16.0,2.0,371.9,14.00172687964849,5.333991192247044,0.6667488990308805,5.921310287184775,7.052768652895502,0.6212212072980767
45532,"Erie County, NY",36029,4166,6107,42821,45589,2638,1374,9727,45590,9.149609066151278,14.261694028630812,5.7864835815657285,3.0138188199166485,21.335819258609344,36029,NY,"Erie, NY",1.0,1,950602.0,71175.0,14.0,4.3,152.0,25.0,0.0,915.1,15.989867473453664,2.6299124133969842,0.0,6.820125529021163,8.480896092132346,0.6687129740189324
8501,"Jefferson County, NY",36045,704,1575,8194,8542,707,345,894,8535,8.28137866133396,19.221381498657554,8.276750175602903,4.042179261862917,10.47451669595782,36045,NY,"Jefferson, NY",3.0,1,113140.0,64978.0,13.4,4.8,8.0,9.0,0.0,92.0,7.070885628424961,7.954746331978081,0.0,4.532599493153256,8.001536463344024,0.2798421979899359
167822,"Kings County, NY",36047,13235,36543,163539,167812,320,3234,49333,167855,7.886331946943786,22.34512868490085,0.1906895811980073,1.9266628935688541,29.390247535074916,36047,NY,"Kings, NY",1.0,1,2617631.0,78548.0,18.9,6.5,323.0,119.0,6.0,39438.0,12.339401542845419,4.546095305258839,0.2292148893407818,10.582510453425556,7.968745186104713,-0.08241323916092735
36773,"Monroe County, NY",36055,3513,6008,35500,36442,1704,1199,8118,36791,9.553204796997797,16.92394366197183,4.675923385105098,3.2589491995324944,22.06517898399065,36055,NY,"Monroe, NY",1.0,1,752202.0,74409.0,13.1,4.2,176.0,46.0,4.0,1156.0,23.397970226082887,6.115378581817118,0.5317720505927929,7.053585727193677,8.75613109360483,0.7970737033929662
68177,"Nassau County, NY",36059,5616,7065,66559,68195,213,978,22780,68202,8.237382108335655,10.61464264787632,0.31233961434122737,1.4339755432392012,33.40078003577608,36059,NY,"Nassau, NY",1.0,0,1392438.0,143408.0,5.3,4.4,428.0,15.0,4.0,4905.3,30.737454737661572,1.0772472454787934,0.2872659321276782,8.498275372561592,7.302096884392043,0.9352852239436125
70194,"New York County, NY",36061,5881,14083,68417,70166,205,1021,27414,70207,8.378208963729094,20.584065363871552,0.2921642960978252,1.4542709416439956,39.04738843705044,36061,NY,"New York, NY",1.0,1,1660664.0,104553.0,15.8,4.7,731.0,88.0,7.0,74780.7,44.018537163447874,5.299085185203028,0.42151813973205904,11.222328481623869,7.860511579271086,0.5176973844580077
9576,"Niagara County, NY",36063,867,1669,9208,9583,1032,411,1694,9579,9.053884711779448,18.125543006081667,10.769070228529689,4.290635765737551,17.684518216932872,36063,NY,"Niagara, NY",1.0,1,209570.0,67809.0,13.0,4.4,9.0,0.0,0.0,407.1,4.294507801689173,0.0,0.0,6.01151224241176,8.460937268060643,0.5929474437188045
11416,"Oneida County, NY",36065,1081,2808,11372,11442,1033,514,1995,11442,9.46916608269096,24.692226521280336,9.028141933228456,4.4922216395735015,17.43576297850026,36065,NY,"Oneida, NY",2.0,1,228347.0,68819.0,14.6,4.5,15.0,3.0,1.0,191.5,6.568949887670957,1.3137899775341915,0.43792999251139714,5.260096153727839,8.980410346683602,0.48875573600735756
23212,"Onondaga County, NY",36067,2084,3927,23182,23223,1452,890,4907,23224,8.978114768223334,16.939867138296954,6.252422167678595,3.832242507750603,21.129004478126078,36067,NY,"Onondaga, NY",2.0,1,469812.0,74740.0,13.9,4.4,78.0,20.0,1.0,612.2,16.602385635105104,4.257021957719258,0.21285109788596288,6.418691146997659,8.831210649958782,0.1469041182645512
4803,"Ontario County, NY",36069,351,775,4688,4794,317,101,1046,4809,7.307932542161149,16.531569965870307,6.612432206925323,2.100228737783323,21.750883759617384,36069,NY,"Ontario, NY",1.0,1,113012.0,79814.0,9.2,4.3,16.0,1.0,1.0,174.6,14.157788553427954,0.8848617845892471,0.8848617845892471,5.168208681201016,7.075203619069088,0.23272892309206128
27646,"Orange County, NY",36071,1945,6709,27278,27564,426,756,6783,27656,7.035375822903856,24.594911650414254,1.5454941227688288,2.733584032398033,24.526323401793462,36071,NY,"Orange, NY",2.0,1,411767.0,96497.0,13.0,5.5,40.0,4.0,1.0,494.0,9.71423159213827,0.9714231592138272,0.2428557898034568,6.20455776256869,8.155081519040301,-1.119705696136445
5626,"Oswego County, NY",36075,505,900,5577,5676,792,278,836,5669,8.97618201208674,16.137708445400754,13.953488372093023,4.903863115187864,14.74686893632034,36075,NY,"Oswego, NY",2.0,1,118305.0,68461.0,16.5,5.0,2.0,2.0,0.0,123.5,1.690545623600017,1.690545623600017,0.0,4.824305715904762,8.020556393080696,0.9556256190060441
120477,"Queens County, NY",36081,11144,26076,118179,120483,283,2360,34228,120510,9.249898320841323,22.06483385373036,0.23488790949760546,1.9583437059165214,28.402622189029955,36081,NY,"Queens, NY",1.0,1,2316841.0,84961.0,12.2,8.7,246.0,31.0,4.0,22124.5,10.617906019446306,1.3380288073285995,0.17264887836498058,10.004486068490836,7.809293219258635,1.4406051015826886
7554,"Rensselaer County, NY",36083,608,1170,7506,7557,493,255,1614,7563,8.04871591209955,15.587529976019185,6.523752811962419,3.371677905593019,21.34073780245934,36083,NY,"Rensselaer, NY",2.0,0,160749.0,86663.0,11.8,4.4,10.0,5.0,1.0,247.0,6.22087851246353,3.110439256231765,0.622087851246353,5.5134287461649825,7.7434338284417255,0.30528208365782383
24918,"Richmond County, NY",36085,2042,2554,24727,24917,137,464,6801,24918,8.194879203788426,10.32879039107049,0.5498254203957138,1.8621077132996227,27.2935227546352,36085,NY,"Richmond, NY",1.0,1,498212.0,98290.0,10.9,5.0,78.0,6.0,1.0,8618.3,15.655985805239537,1.2043066004030412,0.2007177667338402,9.061759153863793,7.688623971646124,0.5062552321423022
31887,"Rockland County, NY",36087,1853,7162,31337,31750,45,682,8456,31900,5.811145607927996,22.854772313878165,0.14173228346456693,2.1379310344827585,26.50783699059561,36087,NY,"Rockland, NY",1.0,1,348144.0,110631.0,15.6,5.2,27.0,24.0,1.0,1950.7,7.7554115538397905,6.893699158968702,0.2872374649570293,7.5764560666371565,8.10411792133329,-2.2929723134052935
4641,"St. Lawrence County, NY",36089,351,1036,4482,4856,608,202,734,4852,7.563025210084033,23.114680946006246,12.520593080724877,4.16323165704864,15.127782357790602,36089,NY,"St. Lawrence, NY",4.0,1,106198.0,61900.0,17.4,6.0,6.0,3.0,0.0,40.5,5.649823913821353,2.8249119569106766,0.0,3.7256934272366524,7.954622385825996,-0.3915971757419623
10003,"Saratoga County, NY",36091,661,1093,9921,10026,448,140,2576,10024,6.608017594721583,11.01703457312771,4.468382206263715,1.3966480446927374,25.69832402234637,36091,NY,"Saratoga, NY",2.0,0,240360.0,99653.0,6.7,3.7,18.0,7.0,1.0,290.8,7.488766849725412,2.9122982193376603,0.41604260276252286,5.676068636088686,6.494621131091897,0.11339646362968647
8792,"Schenectady County, NY",36093,835,1767,8652,8803,277,276,1855,8807,9.497270245677889,20.423023578363384,3.1466545495853686,3.1338707846031566,21.062790961734983,36093,NY,"Schenectady, NY",2.0,1,162261.0,76989.0,12.5,4.5,17.0,4.0,0.0,772.6,10.476947633750562,2.465164149117779,0.0,6.6510549441390845,8.619272978065709,0.8779972676121801
77952,"Suffolk County, NY",36103,6295,11814,74949,77981,830,1702,22268,77984,8.075482348111658,15.762718648681103,1.0643618317282415,2.1824989741485434,28.55457529749692,36103,NY,"Suffolk, NY",1.0,0,1535909.0,128329.0,6.4,5.7,187.0,33.0,7.0,1674.7,12.175200483882834,2.1485647912734414,0.45575616784588147,7.423986267406678,7.606263501993388,0.46921884611826936
3237,"Tompkins County, NY",36109,197,458,3243,3258,240,83,992,3252,6.085881989496447,14.122725871106999,7.366482504604051,2.5522755227552274,30.50430504305043,36109,NY,"Tompkins, NY",3.0,1,105602.0,73012.0,15.3,4.7,7.0,2.0,0.0,222.8,6.628662335940607,1.8939035245544593,0.0,5.4107527958778245,7.712130954869007,-1.62624896537256
7349,"Ulster County, NY",36111,557,1713,7197,7361,367,173,1893,7368,7.579262484691795,23.801583993330553,4.985735633745415,2.3479913137893593,25.692182410423452,36111,NY,"Ulster, NY",3.0,1,182977.0,81804.0,14.3,7.0,5.0,8.0,0.0,161.8,2.7325838766620945,4.372134202659351,0.0,5.09252245356844,7.336033471902699,0.24322901278909637
49044,"Westchester County, NY",36119,3810,9254,48406,49044,190,866,18047,49048,7.768534377293858,19.117464777093748,0.38740722616426065,1.7656173544283151,36.79456858587506,36119,NY,"Westchester, NY",1.0,1,1006447.0,118411.0,8.9,5.3,267.0,25.0,6.0,2332.0,26.528967744948318,2.4839857439090185,0.5961565785381645,7.75491027202143,7.570426922225296,0.19810745506856264
9638,"Alamance County, NC",37001,951,2636,9514,9642,423,475,1654,9642,9.867192363560905,27.706537733865883,4.387056627255756,4.9263638249325865,17.15411740302842,37001,NC,"Alamance, NC",3.0,1,183040.0,64445.0,14.1,12.6,10.0,14.0,1.0,404.8,5.463286713286713,7.648601398601398,0.5463286713286714,6.005860427391714,8.846213365504996,1.0209789980559094
5756,"Brunswick County, NC",37019,488,1282,5721,5766,483,252,942,5767,8.478109798471161,22.40866981296976,8.376690946930282,4.369689613317149,16.33431593549506,37019,NC,"Brunswick, NC",2.0,1,167112.0,74034.0,9.4,10.3,7.0,5.0,0.0,160.8,4.188807506343052,2.992005361673608,0.0,5.086361004624392,8.402421459969487,0.07568833850167422
11843,"Buncombe County, NC",37021,1039,1360,11707,11854,656,431,2929,11853,8.773114920206028,11.61698129324336,5.5339969630504475,3.6362102421327935,24.71104361764954,37021,NC,"Buncombe, NC",2.0,1,279210.0,70578.0,11.8,13.1,80.0,19.0,0.0,410.4,28.65226890154364,6.804913864116615,0.0,6.019565977218857,8.603755474167995,0.1693594460380332
13341,"Cabarrus County, NC",37025,1222,2718,13251,13355,387,491,2612,13350,9.159733153436774,20.511659497396423,2.8977910894795955,3.6779026217228465,19.56554307116105,37025,NC,"Cabarrus, NC",1.0,1,244925.0,86084.0,8.9,8.8,20.0,1.0,1.0,625.1,8.165765030111258,0.4082882515055629,0.4082882515055629,6.439510102751265,8.298566822456456,0.8611663309803177
8300,"Catawba County, NC",37035,731,1699,8281,8306,682,378,1191,8299,8.80722891566265,20.516845791571065,8.210931856489285,4.554765634413785,14.351126641764068,37035,NC,"Catawba, NC",2.0,1,167054.0,64544.0,12.8,12.0,19.0,13.0,0.0,400.2,11.373567828366877,7.781914829935231,0.0,5.994460056087781,8.892635896790285,-0.085406981127635
6368,"Craven County, NC",37049,582,1832,6328,6364,368,298,839,6371,9.139447236180905,28.95069532237674,5.782526712759271,4.677444671166222,13.169047245330404,37049,NC,"Craven, NC",4.0,1,104167.0,64635.0,13.9,11.0,5.0,4.0,1.0,142.6,4.799984640049152,3.839987712039321,0.9599969280098303,4.9670316566141235,8.749193409300052,0.3902538268808531
